"ERA" "R" "ER" "HR" "WHIP" "GO_AO" "OBP" "SLG" "OPS" "K_9" "BB_9" "H_9" "K_BB" "P_IP" "WR"
"3970" 2.25 0.25 0.25 0.25 2.75 0.75 0.524 0.611 1.135 9 6.75 18 1.33 22 -1
"3971" 6.11 0.755813953488372 0.697674418604651 0.232558139534884 1.75 0.55 0.373 0.563 0.937 9.17 5.09 10.7 1.8 16.58 -1
"3972" 4.88 0.735294117647059 0.551470588235294 0.220588235294118 1.7 1.11 0.378 0.581 0.959 7.48 2.93 12.36 2.56 19.41 -1
"3974" 12.79 1.47540983606557 1.47540983606557 0.491803278688525 2.84 2.25 0.514 0.853 1.367 5.68 1.42 24.16 4 19.42 -1
"3975" 5.67 0.634441087613293 0.634441087613293 0.0906344410876133 1.68 0.9 0.383 0.427 0.811 10.53 6.75 8.37 1.56 19.98 -1
"3979" 18.69 2.31707317073171 2.19512195121951 0.487804878048781 3.12 1.1 0.5 0.723 1.223 6.23 7.27 20.77 0.86 24.35 -1
"3982" 6.56 0.995670995670996 0.735930735930736 0.173160173160173 1.93 1.04 0.402 0.578 0.98 5.4 3.09 14.27 1.75 18.04 -1
"3984" 5.7 0.710900473933649 0.639810426540284 0.118483412322275 1.62 0.93 0.372 0.479 0.851 7.38 4.64 9.91 1.59 17.84 -1
"3988" 5.51 0.65 0.6125 0.1125 1.55 0.92 0.36 0.462 0.822 7.65 3.6 10.35 2.13 18.06 -1
"3992" 6.86 0.761904761904762 0.761904761904762 0.142857142857143 1.57 1.39 0.379 0.524 0.903 7.29 3.86 10.29 1.89 17.52 -1
"3994" 2.37 0.315789473684211 0.263157894736842 0.105263157894737 1.16 1.38 0.282 0.333 0.615 8.53 2.84 7.58 3 14.58 -1
"4000" 5.4 0.645161290322581 0.645161290322581 0.32258064516129 2.4 2 0.444 0.857 1.302 10.8 8.1 13.5 1.33 18.3 -1
"4001" 7.36 0.872817955112219 0.822942643391521 0.249376558603491 1.74 1.07 0.395 0.591 0.986 5.36 3.79 11.83 1.41 17.28 -1
"4009" 5.25 0.636833046471601 0.585197934595525 0.0860585197934595 1.71 1.43 0.38 0.44 0.82 6.94 3.86 11.57 1.8 16.71 -1
"4011" 5.21 0.605263157894737 0.578947368421053 0.236842105263158 1.66 0.73 0.374 0.5 0.874 7.11 5.21 9.71 1.36 17.82 -1
"4014" 5.9 0.739795918367347 0.663265306122449 0.127551020408163 1.66 1.53 0.37 0.509 0.879 5.67 2.5 12.48 2.27 15.53 -1
"4019" 5.53 0.646766169154229 0.621890547263682 0.099502487562189 1.62 0.88 0.372 0.485 0.856 8.85 3.1 11.51 2.86 16.77 -1
"4020" NA Inf Inf Inf NA NA 1 2.5 3.5 NA NA NA NA NA -1
"4021" 10.13 1.17647058823529 1.17647058823529 0.294117647058824 1.69 1.11 0.36 0.489 0.849 11.81 4.22 10.97 2.8 19.97 -1
"4022" 5.4 0.725190839694656 0.610687022900763 0.190839694656489 1.76 1.45 0.417 0.534 0.951 7.43 4.39 11.48 1.69 17.21 -1
"4027" 4.28 0.590405904059041 0.47970479704797 0.11070110701107 1.54 0.69 0.341 0.4 0.741 9.22 3.95 9.88 2.33 16.76 -1
"4031" 8.03 0.909090909090909 0.909090909090909 0.330578512396694 1.62 0.92 0.351 0.623 0.974 8.76 2.92 11.68 3 17.11 -1
"4033" 13.15 1.46153846153846 1.46153846153846 0.0769230769230769 2.54 2.88 0.479 0.466 0.945 4.85 8.31 14.54 0.58 21.31 -1
"4040" 6.75 0.909090909090909 0.909090909090909 0 3 2 0.571 0 0.571 6.75 27 0 0.25 27 -1
"4043" 8.31 0.975609756097561 0.975609756097561 0 1.62 0.8 0.368 0.214 0.583 6.23 8.31 6.23 0.75 20.08 -1
"4046" 5.29 0.588235294117647 0.588235294117647 0 1.53 1.35 0.342 0.362 0.704 5.82 3.18 10.59 1.83 15 -1
"4047" 4.86 0.664652567975831 0.54380664652568 0.0906344410876133 1.77 2 0.383 0.395 0.778 10.53 7.56 8.37 1.39 19.62 -1
"4048" 7.94 1.17117117117117 0.900900900900901 0.0900900900900901 1.94 1.6 0.411 0.5 0.911 5.56 2.38 15.09 2.33 17.74 -1
"4050" 6.43 0.857142857142857 0.714285714285714 0.142857142857143 2.43 11 0.472 0.548 1.021 9 6.43 15.43 1.4 21.29 -1
"4057" 2.31 0.267857142857143 0.267857142857143 0 1.63 1.25 0.385 0.341 0.726 10.8 5.4 9.26 2 19.46 -1
"4058" 3.15 0.45 0.35 0.1 1.15 1.81 0.28 0.392 0.672 6.75 3.15 7.2 2.14 15.15 -1
"4060" 13.5 1.66666666666667 1.66666666666667 0.238095238095238 2.57 3.5 0.5 0.739 1.239 5.79 1.93 21.21 3 19.29 -1
"4061" 4.39 0.534351145038168 0.49618320610687 0.114503816793893 1.46 1.04 0.342 0.437 0.779 6.41 3.04 10.13 2.11 15.98 -1
"4062" 8.4 1 0.933333333333333 0.133333333333333 1.87 1 0.392 0.492 0.884 5.4 5.4 11.4 1 19.13 -1
"4064" 4.33 0.484330484330484 0.484330484330484 0.0854700854700855 1.61 1.21 0.371 0.385 0.756 11.21 4.33 10.19 2.59 18.62 -1
"4066" 7.36 0.833333333333333 0.833333333333333 0.119047619047619 1.71 0.74 0.379 0.54 0.919 4.91 4.91 10.52 1 16.29 -1
"4068" 5.01 0.692640692640693 0.562770562770563 0.0865800865800866 1.63 0.66 0.361 0.416 0.777 8.1 6.17 8.49 1.31 17.49 -1
"4069" 6.08 0.687022900763359 0.687022900763359 0.229007633587786 1.88 1.9 0.41 0.589 0.999 4.73 3.38 13.5 1.4 16.73 -1
"4070" 5.66 0.643564356435644 0.643564356435644 0.099009900990099 1.65 1.71 0.354 0.424 0.777 7.84 2.61 12.19 3 18.92 -1
"4074" 5.27 0.606060606060606 0.606060606060606 0.151515151515152 1.61 0.32 0.397 0.49 0.886 6.59 5.27 9.22 1.25 17.12 -1
"4077" 6.37 0.821917808219178 0.719178082191781 0.136986301369863 1.79 1.57 0.385 0.432 0.817 8.8 4.85 11.22 1.81 20.09 -1
"4078" 4.8 0.533333333333333 0.533333333333333 0.0666666666666667 1.53 0.53 0.348 0.351 0.699 12 5.4 8.4 2.22 19.07 -1
"4079" 4.5 0.6 0.5 0 1.4 1.38 0.311 0.35 0.661 11.7 4.5 8.1 2.6 19.2 -1
"4082" 8.1 1.61290322580645 0.967741935483871 0.645161290322581 1.5 0.8 0.313 0.733 1.046 5.4 2.7 10.8 2 20.7 -1
"4084" 5.87 0.694444444444444 0.694444444444444 0.277777777777778 1.7 1.5 0.351 0.543 0.894 10.57 2.35 12.91 4.5 19.43 -1
"4086" 6.89 0.807453416149068 0.77639751552795 0.217391304347826 1.78 0.87 0.383 0.537 0.92 6.06 4.68 11.3 1.29 18.64 -1
"4090" 5.4 0.6 0.6 0 1.4 0.57 0.364 0.444 0.808 5.4 3.6 9 1.5 17 -1
"4091" 3.97 0.45045045045045 0.45045045045045 0.0900900900900901 1.24 1.08 0.311 0.341 0.653 5.56 2.38 8.74 2.33 14.56 -1
"4092" 2.93 0.330882352941176 0.330882352941176 0.147058823529412 1.52 0.67 0.344 0.486 0.83 8.13 4.55 9.11 1.79 17.42 -1
"4093" 3.26 0.418848167539267 0.366492146596859 0.104712041884817 1.34 0.59 0.317 0.418 0.735 6.05 1.4 10.71 4.33 14.43 -1
"4096" 4.15 0.923076923076923 0.461538461538462 0.230769230769231 1.54 0.73 0.361 0.442 0.803 9 4.85 9 1.86 19.15 -1
"4097" 7.63 0.860927152317881 0.860927152317881 0.132450331125828 1.7 0.35 0.38 0.475 0.856 6.46 4.7 10.57 1.38 19.11 -1
"4103" 5.95 0.729166666666667 0.677083333333333 0.104166666666667 1.53 1.15 0.352 0.392 0.744 6.86 5.95 7.78 1.15 18.15 -1
"4105" 10.8 1.29032258064516 1.29032258064516 0 2.7 1.67 0.5 0.529 1.029 2.7 2.7 21.6 1 18.3 -1
"4109" 7.56 0.84 0.84 0.12 1.8 1.5 0.402 0.523 0.925 7.56 2.88 13.32 2.63 18.08 -1
"4110" 5.1 0.6 0.566666666666667 0.0333333333333333 1.73 0.78 0.374 0.424 0.798 9.3 3.9 11.7 2.38 19.93 -1
"4111" 2.98 0.350262697022767 0.332749562171629 0.0525394045534151 1.06 1.16 0.272 0.35 0.622 11.15 1.57 8.01 7.1 15.37 -1
"4112" 13.19 1.84397163120567 1.48936170212766 0.212765957446809 2.58 0.94 0.457 0.639 1.096 5.65 5.65 17.58 1 20.37 -1
"4115" 3.86 0.465116279069767 0.431893687707641 0.116279069767442 1.3 1.76 0.319 0.409 0.729 7.86 2.97 8.75 2.65 16.58 -1
"4117" 7.71 0.857142857142857 0.857142857142857 0.142857142857143 2.29 1 0.486 0.536 1.021 5.14 7.71 12.86 0.67 22 -1
"4118" 5.29 0.705882352941177 0.588235294117647 0.0882352941176471 1.5 1.08 0.347 0.489 0.836 5.29 2.38 11.12 2.22 16.38 -1
"4122" 3.56 0.441860465116279 0.395348837209302 0.162790697674419 1.07 1.07 0.272 0.365 0.637 6.49 2.93 6.7 2.21 14.77 -1
"4124" 6.89 0.838509316770186 0.77639751552795 0.15527950310559 1.93 0.8 0.422 0.504 0.926 8.27 5.79 11.57 1.43 20.27 -1
"4128" 5.4 0.679012345679012 0.617283950617284 0.123456790123457 1.44 0.95 0.329 0.418 0.747 7.56 4.32 8.64 1.75 17.46 -1
"4134" 3.27 0.424242424242424 0.363636363636364 0.242424242424242 0.88 1.11 0.25 0.42 0.67 6 1.64 6.27 3.67 14.09 -1
"4136" 3.67 0.645161290322581 0.410557184750733 0.205278592375367 1.25 0.69 0.305 0.418 0.723 8.91 3.15 8.13 2.83 18.79 -1
"4140" 3.07 0.352112676056338 0.352112676056338 0.140845070422535 1.43 1.4 0.323 0.421 0.744 12.27 4.91 7.98 2.5 18.07 -1
"4141" 4 0.444444444444444 0.444444444444444 0.222222222222222 1.56 0.75 0.359 0.543 0.902 4 4 10 1 17.44 -1
"4142" 4.09 0.454545454545455 0.454545454545455 0 1.82 1.56 0.392 0.422 0.814 6.55 4.91 11.45 1.33 18.09 -1
"4144" 2.35 0.347826086956522 0.260869565217391 0 1.52 0.54 0.35 0.348 0.698 8.61 3.91 9.78 2.2 18.09 -1
"4146" 7.24 0.833333333333333 0.833333333333333 0.0757575757575758 2.12 1.2 0.446 0.596 1.043 3.29 4.61 14.49 0.71 18.07 -1
"4147" 0.87 0.099009900990099 0.099009900990099 0 1.06 0.9 0.262 0.243 0.505 10.45 3.48 6.1 3 15.1 -1
"4148" 4.76 0.533807829181495 0.533807829181495 0.106761565836299 1.09 2.8 0.303 0.396 0.699 6.04 1.91 7.94 3.17 14.36 -1
"4150" 8.31 0.975609756097561 0.975609756097561 0.24390243902439 1.73 0.91 0.375 0.618 0.993 4.15 5.19 10.38 0.8 18 -1
"4154" 7.16 0.807453416149068 0.807453416149068 0.124223602484472 1.84 0.32 0.38 0.586 0.965 8.82 3.86 12.67 2.29 19.04 -1
"4155" 6.23 0.818713450292398 0.701754385964912 0.146198830409357 1.76 1.45 0.385 0.521 0.906 7.27 3.89 11.94 1.87 18 -1
"4158" 1.85 0.25 0.205882352941176 0.0441176470588235 0.96 4 0.253 0.272 0.524 4.76 2.25 6.35 2.12 14.03 -1
"4161" 1.77 0.212014134275618 0.196870267541646 0.0454316002019182 0.86 1.52 0.231 0.289 0.521 10.85 1.41 6.31 7.71 13.72 0.75
"4162" 2.25 0.283717105263158 0.250822368421053 0.0904605263157895 0.96 1.13 0.261 0.313 0.574 8.94 2.4 6.24 3.72 15.02 0.379310344827586
"4163" 2.38 0.281938325991189 0.26431718061674 0.0440528634361234 1.03 1.17 0.271 0.31 0.58 7.1 1.98 7.3 3.58 14.35 0.379310344827586
"4164" 2.98 0.373099953938277 0.331644403500691 0.0967296176877015 1.09 1.06 0.281 0.372 0.653 9.07 1.78 8.03 5.09 15.52 0.285714285714286
"4165" 2.44 0.306122448979592 0.272108843537415 0.0595238095238095 1.09 1.28 0.279 0.345 0.624 10.27 1.95 7.91 5.27 14.85 0.333333333333333
"4166" 3.15 0.36347114947751 0.349840981372104 0.0817810086324398 1.18 0.71 0.294 0.368 0.663 10.29 2.57 8.01 4 16.51 0.565217391304348
"4167" 3.59 0.408259033317691 0.398873768183951 0.12670107930549 1.21 0.56 0.299 0.385 0.684 7.13 2.74 8.14 2.6 15.71 0.333333333333333
"4168" 2.71 0.341415141019297 0.301830776843147 0.0940128649183573 1.15 1.4 0.287 0.373 0.66 9.21 1.91 8.45 4.81 15.86 0.36
"4169" 3.53 0.443995963673058 0.393541876892028 0.116044399596367 1.3 1.6 0.321 0.393 0.714 6.98 2.76 8.97 2.52 16.07 0.214285714285714
"4170" 3.54 0.415766738660907 0.394168466522678 0.124190064794816 1.23 0.89 0.301 0.426 0.727 6.59 1.7 9.36 3.89 16.03 0.454545454545455
"4171" 2.41 0.317073170731707 0.268292682926829 0.109756097560976 1.08 1.26 0.28 0.374 0.654 5.38 1.32 8.4 4.08 15.05 0.454545454545455
"4172" 3.52 0.420650095602294 0.391969407265774 0.0764818355640535 1.13 0.64 0.284 0.39 0.674 7.98 0.69 9.49 11.63 14.53 0.230769230769231
"4173" 2.46 0.346715328467153 0.273722627737226 0.072992700729927 1.1 0.89 0.281 0.354 0.635 9.01 1.97 7.95 4.58 15.9 0.185185185185185
"4174" 3.04 0.360294117647059 0.338235294117647 0.102941176470588 1.07 0.86 0.278 0.381 0.658 8.21 1.59 8.07 5.17 15.45 0.6
"4175" 4.09 0.479960415635824 0.45522018802573 0.108857001484414 1.23 0.8 0.302 0.414 0.716 6.72 1.33 9.7 5.03 14.88 0.0714285714285714
"4176" 2.14 0.288135593220339 0.23728813559322 0.0677966101694915 0.92 1.64 0.243 0.303 0.546 9.46 1.75 6.48 5.39 14.55 0.428571428571429
"4177" 3.52 0.391061452513966 0.391061452513966 0.111731843575419 1.05 1.28 0.268 0.374 0.642 7.74 1.06 8.4 7.33 14.2 0.25
"4178" 3.55 0.426091530773277 0.394529195160442 0.0841662283008943 1.16 0.96 0.291 0.357 0.648 7.75 2.36 8.09 3.28 15.67 0.25
"4179" 2.74 0.354330708661417 0.30511811023622 0.0639763779527559 1.26 1 0.307 0.355 0.662 8 3.18 8.18 2.51 16.94 0.2
"4180" 3.65 0.411871592973955 0.405814657783162 0.121138703815869 1.22 0.89 0.313 0.396 0.71 7.57 2.83 8.11 2.67 16.61 0.304347826086957
"4181" 3.43 0.435847208619001 0.381978452497551 0.0881488736532811 1.23 1.31 0.306 0.406 0.712 5.67 1.8 9.28 3.15 14.93 0.0714285714285714
"4182" 3.26 0.403063280935107 0.362756952841596 0.100765820233777 1.08 0.83 0.272 0.375 0.647 9.82 1.38 8.34 7.13 15.02 0.111111111111111
"4183" 2.85 0.322906155398587 0.317860746720484 0.0807265388496468 1.09 0.89 0.281 0.351 0.632 6.25 1.77 8.06 3.54 15.1 0.2
"4184" 3.44 0.407955124936257 0.382457929627741 0.112187659357471 1.21 1.36 0.307 0.383 0.69 5.82 2.57 8.3 2.27 15.35 0.2
"4185" 4.54 0.553398058252427 0.504854368932039 0.087378640776699 1.4 0.73 0.33 0.426 0.756 6.95 2.84 9.74 2.45 16.55 0.111111111111111
"4186" 4.1 0.488864747419881 0.456273764258555 0.114068441064639 1.24 1.47 0.313 0.394 0.707 6.79 3.27 7.86 2.07 16.64 0.12
"4187" 3.71 0.469330855018587 0.413568773234201 0.120817843866171 1.23 1.03 0.306 0.399 0.705 7.22 3.09 7.97 2.34 16.29 0.037037037037037
"4188" 3.08 0.383561643835616 0.342465753424658 0.0684931506849315 1.19 1.85 0.301 0.327 0.627 7.52 3.04 7.68 2.47 15.05 0.166666666666667
"4189" 3.82 0.474747474747475 0.424242424242424 0.121212121212121 1.28 1.1 0.307 0.424 0.731 7.45 2.14 9.36 3.49 15.55 0.166666666666667
"4190" 3.38 0.394736842105263 0.375 0.0526315789473684 1.19 1.32 0.294 0.364 0.658 8.23 1.72 9 4.79 16.07 0.333333333333333
"4191" 3.95 0.459183673469388 0.438775510204082 0.0816326530612245 1.31 1.04 0.323 0.401 0.724 8.22 2.89 8.86 2.84 15.24 0.166666666666667
"4192" 3.21 0.418502202643172 0.356828193832599 0.101321585903084 1.18 1.04 0.298 0.404 0.702 7.14 1.74 8.88 4.09 16 0.272727272727273
"4193" 3.14 0.4 0.348837209302326 0.106976744186047 1.12 1.25 0.286 0.385 0.672 10.13 1.8 8.29 5.63 15.33 0.12
"4194" 2.89 0.3710407239819 0.321266968325792 0.0995475113122172 1.08 0.65 0.279 0.36 0.639 7.57 2.08 7.66 3.65 14.8 0.037037037037037
"4195" 3.2 0.382513661202186 0.355191256830601 0.0765027322404372 1.3 1.14 0.311 0.358 0.669 7.82 3.39 8.26 2.3 16.31 0.166666666666667
"4196" 2.66 0.336345381526104 0.296184738955823 0.0652610441767068 1.07 0.91 0.277 0.354 0.631 8.2 1.31 8.34 6.28 14.64 0.473684210526316
"4197" 3.39 0.410891089108911 0.376237623762376 0.0742574257425743 1.36 0.99 0.327 0.416 0.743 5.3 2.05 10.16 2.59 15.26 0.130434782608696
"4198" 3.69 0.444197667962243 0.410882842865075 0.0499722376457524 1.36 1.56 0.326 0.345 0.671 5.74 3.64 8.63 1.58 16.34 0.0833333333333333
"4199" 4.47 0.508096035734227 0.496929089893914 0.0670016750418761 1.31 1.85 0.315 0.365 0.679 5.37 2.86 8.93 1.88 15.61 0.04
"4200" 4.13 0.494559841740851 0.459940652818991 0.113748763600396 1.3 0.92 0.323 0.406 0.728 5.51 2.18 9.55 2.53 15.96 0.0833333333333333
"4201" 4.02 0.543010752688172 0.446236559139785 0.145161290322581 1.18 1.02 0.289 0.429 0.718 7.02 1.74 8.85 4.03 16.65 0.0833333333333333
"4202" 3.63 0.422885572139304 0.402985074626866 0.0796019900497512 1.29 0.86 0.314 0.384 0.698 9.27 3.13 8.46 2.96 16.93 0
"4203" 3.54 0.439172135285209 0.393740535083291 0.1110550227158 1.15 0.86 0.292 0.389 0.682 6.4 2.04 8.3 3.13 15.14 0.181818181818182
"4204" 2.61 0.30321046373365 0.291319857312723 0.0297265160523187 1.04 1.37 0.268 0.261 0.529 8.75 2.72 6.62 3.22 15.58 0.529411764705882
"4205" 2.81 0.38422131147541 0.3125 0.0665983606557377 1.21 2.01 0.307 0.327 0.634 8.97 3.31 7.59 2.71 15.94 -0.037037037037037
"4206" 2.77 0.345334313005143 0.308596620132256 0.110213078618663 1.06 1.24 0.274 0.383 0.657 9.31 1.39 8.12 6.71 14.74 0.444444444444444
"4207" 3.34 0.400772573635925 0.371801062288749 0.101400289715113 1.23 0.79 0.298 0.373 0.671 6.51 2.86 8.2 2.27 16.45 0.368421052631579
"4208" 3.04 0.390218522372529 0.338189386056191 0.0884495317377732 1.23 1.44 0.315 0.359 0.674 6.54 3.32 7.75 1.97 15.45 0.3
"4209" 4.51 0.542237442922374 0.502283105022831 0.0970319634703196 1.45 1.25 0.35 0.374 0.724 7.74 4.35 8.66 1.78 17.69 0.130434782608696
"4210" 2.65 0.347593582887701 0.294117647058824 0.0748663101604278 1.24 1.6 0.312 0.385 0.697 5.34 1.59 9.53 3.36 13.96 0.263157894736842
"4211" 3.57 0.431161195492406 0.396864282214601 0.0734933855952964 1.4 0.79 0.332 0.391 0.723 7.09 3.13 9.47 2.27 16.61 0
"4212" 2.93 0.355 0.325 0.055 1.18 2.83 0.302 0.353 0.655 6.57 2.16 8.42 3.04 15.1 0.142857142857143
"4213" 4.74 0.554123711340206 0.528350515463918 0.122422680412371 1.39 1.44 0.332 0.441 0.772 7.75 3.64 8.9 2.13 17.12 0.142857142857143
"4214" 2.17 0.275862068965517 0.241379310344828 0.0747126436781609 0.97 0.77 0.262 0.305 0.567 10.76 2.02 6.67 5.33 15.82 0.5
"4215" 3.65 0.424242424242424 0.406060606060606 0.157575757575758 1.23 0.36 0.301 0.431 0.733 5.89 3.27 7.8 1.8 16.47 0.142857142857143
"4216" 3.65 0.420289855072464 0.405797101449275 0.0797101449275362 1.21 1.42 0.314 0.379 0.693 9 2.61 8.28 3.45 15.92 0.375
"4217" 3.46 0.418760469011725 0.385259631490787 0.100502512562814 1.13 0.87 0.29 0.386 0.676 5.77 1.96 8.18 2.95 15.16 0.1
"4218" 4.74 0.548654244306418 0.527950310559006 0.129399585921325 1.44 0.93 0.338 0.447 0.785 5.99 3.44 9.53 1.74 17.03 0
"4219" 4.22 0.5 0.468354430379747 0.139240506329114 1.34 0.88 0.317 0.453 0.77 7.58 2.91 9.11 2.61 17.15 0
"4220" 4.48 0.499457111834962 0.499457111834962 0.124864277958741 1.26 0.67 0.307 0.416 0.723 8.97 2.92 8.43 3.07 16.52 -0.0833333333333333
"4221" 3.71 0.457286432160804 0.412060301507538 0.100502512562814 1.14 1.19 0.286 0.382 0.668 6.6 1.58 8.64 4.17 15.56 0.1
"4222" 3.7 0.434376459598319 0.411022886501635 0.107426436244745 1.25 1.53 0.313 0.417 0.73 6.89 2.1 9.11 3.28 15 -0.0833333333333333
"4223" 2.73 0.343709468223087 0.304798962386511 0.0843060959792477 1.02 0.97 0.268 0.32 0.588 9.14 2.39 6.81 3.83 16.07 0.1
"4224" 4.13 0.470238095238095 0.458333333333333 0.119047619047619 1.28 0.43 0.307 0.385 0.692 9.32 3.16 8.36 2.95 18.02 -0.0833333333333333
"4225" 3.65 0.43010752688172 0.407066052227343 0.0537634408602151 1.17 1.54 0.292 0.341 0.633 7.65 1.93 8.61 3.96 15.93 0.294117647058824
"4226" 3.71 0.438502673796791 0.411764705882353 0.101604278074866 1.27 0.83 0.31 0.403 0.713 6.16 1.97 9.48 3.12 16.06 0.0476190476190476
"4227" 3.54 0.453808752025932 0.394381415451107 0.075634792004322 1.33 1.61 0.326 0.352 0.678 9.08 3.84 8.11 2.37 17.85 0
"4228" 2.78 0.338785046728972 0.309579439252336 0.0934579439252337 1.14 0.96 0.294 0.357 0.651 8.91 2.36 7.92 3.78 15.63 0
"4229" 3.33 0.437693099897013 0.370751802265705 0.0617919670442842 1.28 1.01 0.314 0.336 0.65 8 3.33 8.18 2.4 16.23 0.0526315789473684
"4230" 2.53 0.29449423815621 0.28169014084507 0.0320102432778489 0.99 1.29 0.259 0.276 0.535 9.59 2.36 6.55 4.07 15.42 0.333333333333333
"4231" 2.87 0.337146297411198 0.319084888621312 0.0662251655629139 1.14 1.49 0.294 0.325 0.619 8.06 2.54 7.68 3.17 15.7 0.0526315789473684
"4232" 3.06 0.374739764052741 0.340041637751561 0.0902151283830673 1.26 0.68 0.305 0.374 0.679 11.35 3.06 8.29 3.71 16.02 0.176470588235294
"4233" 3.16 0.43859649122807 0.350877192982456 0.0701754385964912 1.21 0.67 0.303 0.332 0.635 10.58 3.47 7.42 3.05 17.33 0.25
"4234" 3.85 0.471813725490196 0.428921568627451 0.0980392156862745 1.31 1.08 0.328 0.385 0.713 7.86 3.52 8.3 2.23 16.26 -0.0909090909090909
"4235" 3.57 0.417193426042984 0.398230088495575 0.0632111251580278 1.2 1.08 0.299 0.348 0.647 9.19 3.18 7.6 2.89 16.53 0
"4236" 3.23 0.383647798742138 0.358490566037736 0.157232704402516 1.3 0.66 0.319 0.432 0.751 6.28 2.89 8.77 2.18 16.05 0.0526315789473684
"4237" 3.47 0.397501419647927 0.386144236229415 0.13060760931289 1.12 0.9 0.289 0.39 0.68 8.06 2.25 7.86 3.59 15.86 -0.0476190476190476
"4238" 4.61 0.542713567839196 0.512562814070352 0.125628140703518 1.36 1.16 0.333 0.436 0.769 5.47 2.58 9.68 2.12 15.59 -0.130434782608696
"4239" 3.81 0.43956043956044 0.423861852433281 0.0837257980115123 1.3 0.88 0.32 0.371 0.691 7.2 3.34 8.33 2.15 15.37 0
"4240" 5.18 0.629041740152851 0.576131687242798 0.146972369194591 1.52 0.59 0.352 0.488 0.84 7.03 2.54 11.15 2.77 16.45 -0.166666666666667
"4241" 4.05 0.5 0.45 0.125 1.28 1.78 0.31 0.436 0.746 7.88 1.49 9.99 5.3 15.22 -0.2
"4242" 3.74 0.426229508196721 0.415300546448087 0.120218579234973 1.27 0.8 0.31 0.388 0.698 6.25 3.59 7.87 1.74 15.62 0.0526315789473684
"4243" 1.63 0.207522697795071 0.181582360570687 0.0648508430609598 1.02 1.28 0.283 0.33 0.613 9.43 1.75 7.45 5.4 15.5 0.666666666666667
"4244" 4.01 0.49079754601227 0.446976336546889 0.14022787028922 1.37 0.88 0.33 0.45 0.779 8.27 3.15 9.21 2.63 16.55 0.125
"4245" 3.71 0.413223140495868 0.413223140495868 0.110192837465565 1.23 1.41 0.311 0.392 0.703 7.66 2.78 8.28 2.76 15.64 0.285714285714286
"4246" 1 0.111111111111111 0.111111111111111 0 0.85 1.04 0.229 0.179 0.408 13.63 2.88 4.75 4.74 16.81 0.636363636363636
"4247" 2.69 0.314061384725196 0.299785867237687 0.0499643112062812 1.14 1.1 0.288 0.326 0.613 9.24 2.76 7.5 3.35 15.93 0.2
"4248" 2.53 0.348759221998659 0.28169014084507 0.0804828973843058 1.11 0.59 0.284 0.322 0.605 6.81 3.19 6.81 2.13 16.27 -0.142857142857143
"4249" 2.46 0.29382957884427 0.274240940254652 0.0685602350636631 1.15 1.22 0.296 0.345 0.641 8.71 2.59 7.74 3.36 15.32 0
"4250" 3.57 0.454785827604442 0.396615547329455 0.0793231094658911 1.23 1.66 0.306 0.407 0.713 5.7 1.62 9.46 3.53 14.7 -0.181818181818182
"4251" 3.4 0.427350427350427 0.379273504273504 0.0908119658119658 1.27 1.18 0.316 0.406 0.722 6.62 2.16 9.26 3.07 14.88 -0.1
"4252" 3.32 0.434782608695652 0.369815092453773 0.0499750124937531 1.24 1.05 0.304 0.358 0.662 8 2.34 8.85 3.42 16.7 -0.1
"4253" 3.24 0.372549019607843 0.359477124183007 0.117647058823529 1.16 0.65 0.29 0.398 0.688 7.82 2.47 8 3.17 16.94 -0.0526315789473684
"4254" 5.34 0.634920634920635 0.593768371546149 0.0999412110523222 1.39 1.09 0.335 0.416 0.751 6.97 2.85 9.62 2.44 16.09 -0.157894736842105
"4255" 4.59 0.572232645403377 0.51125703564728 0.0938086303939963 1.41 1.55 0.343 0.404 0.748 8 4.04 8.63 1.98 16.25 -0.384615384615385
"4256" 2.55 0.298507462686567 0.283582089552239 0.0522388059701493 0.99 1.27 0.256 0.287 0.543 9.4 1.95 6.92 4.83 14.6 0.0666666666666667
"4257" 3.45 0.438356164383562 0.383561643835616 0.116438356164384 1.31 1.04 0.316 0.375 0.692 8.38 3.02 8.75 2.78 16.44 0
"4258" 3.74 0.477512493059411 0.416435313714603 0.0888395335924486 1.3 1.2 0.322 0.403 0.725 5.34 2.5 9.23 2.14 16.44 -0.2
"4259" 3.51 0.447683498178032 0.390421655387819 0.109318063508589 1.29 1.39 0.313 0.385 0.698 6.83 2.53 9.12 2.7 16.72 -0.157894736842105
"4260" 3.64 0.472103004291845 0.404659717964439 0.0735744941753525 1.18 1.06 0.294 0.351 0.644 6.94 2.76 7.88 2.52 15.54 0
"4261" 4.1 0.511571254567601 0.456760048721072 0.115712545676005 1.39 1.31 0.334 0.408 0.742 5.74 3.99 8.53 1.44 16.62 -0.157894736842105
"4262" 2.17 0.27231467473525 0.242057488653555 0.0605143721633888 1.16 1.9 0.295 0.329 0.624 9.5 3.39 7.06 2.8 16.28 0.6
"4263" 4.34 0.512182993535555 0.482347090999503 0.114370959721532 1.4 1.42 0.333 0.413 0.746 8.18 3.35 9.25 2.44 15.98 -0.2
"4264" 1.82 0.265210608424337 0.202808112324493 0.093603744149766 1.27 2.09 0.325 0.359 0.684 6.99 3.36 8.11 2.08 14.6 0.777777777777778
