Outman, J 		4	0	28.1	2.86	10	9	4	1.41	1.000	1.55	.331	.429	.759	8.26	5.08	7.62	1.63	18.00
Peacock, B 		4	9	131.2	4.72	80	69	20	1.56	.308	0.70	.357	.444	.801	8.13	4.78	9.30	1.70	18.02
Perez, M 		4	3	51.1	4.38	25	25	3	1.34	.571	1.83	.340	.403	.743	6.14	3.33	8.77	1.84	15.14
Perkins, G 		4	3	61.2	3.65	29	25	7	1.18	.571	0.63	.291	.429	.720	9.63	1.61	9.05	6.00	15.34
Ranaudo, A 		4	3	39.1	4.81	21	21	10	1.40	.571	0.59	.324	.513	.837	3.43	3.66	8.92	0.94	16.14
Rienzo, A 		4	5	64.2	6.82	54	49	12	1.78	.444	1.17	.387	.511	.898	7.10	4.59	11.41	1.55	19.58
Robertson, D 		4	5	64.1	3.08	23	22	7	1.06	.444	1.00	.267	.321	.588	13.43	3.22	6.30	4.17	16.91
Rondon, H 		4	4	63.1	2.42	21	17	2	1.06	.500	1.45	.263	.264	.526	8.95	2.13	7.39	4.20	15.77
Sipp, T 		4	3	50.2	3.38	19	19	5	0.89	.571	0.56	.231	.287	.517	11.19	3.02	4.97	3.71	16.14
Soriano, R 		4	1	62.0	3.19	23	22	4	1.13	.800	0.51	.286	.354	.639	8.56	2.76	7.40	3.11	16.26
Stammen, C 		4	5	72.2	3.84	34	31	5	1.27	.444	1.22	.316	.392	.708	6.94	1.73	9.66	4.00	15.62
Tazawa, J 		4	3	63.0	2.86	23	20	5	1.19	.571	0.85	.288	.372	.660	9.14	2.43	8.29	3.76	15.68
Thayer, D 		4	5	65.1	2.34	19	17	9	1.06	.444	0.74	.269	.358	.627	8.54	2.20	7.30	3.88	16.15
Veras, J 		4	1	46.0	4.50	25	23	6	1.39	.800	1.15	.333	.371	.704	9.78	5.28	7.24	1.85	18.41
Wada, T 		4	4	69.1	3.25	28	25	7	1.24	.500	0.74	.310	.420	.731	7.40	2.47	8.70	3.00	16.53
Whitley, C 		4	3	75.2	5.23	44	44	10	1.48	.571	1.05	.353	.479	.831	7.14	2.14	11.18	3.33	16.72
Alburquerque, A 		3	1	57.1	2.51	16	16	7	1.17	.750	0.94	.297	.343	.639	9.89	3.30	7.22	3.00	16.74
Baker, S 		3	4	80.2	5.47	49	49	15	1.19	.429	0.49	.295	.495	.790	6.14	1.56	9.15	3.93	14.79
Barrett, A 		3	0	40.2	2.66	17	12	1	1.30	1.000	1.22	.312	.293	.605	10.84	4.43	7.30	2.45	16.60
